id,kfold,sentiment,rf_lsa_pred
47378,4,0,0.33
47379,4,1,0.555
47380,4,1,0.395
47381,4,0,0.275
47382,4,1,0.65
47383,4,0,0.32
47384,4,0,0.16
47385,4,1,0.595
47386,4,1,0.595
47387,4,1,0.595
47388,4,1,0.65
47389,4,0,0.175
47390,4,0,0.4
47391,4,0,0.48
47392,4,1,0.755
47393,4,1,0.79
47394,4,0,0.475
47395,4,0,0.295
47396,4,0,0.095
47397,4,1,0.495
47398,4,0,0.285
47399,4,0,0.32
47400,4,1,0.715
47401,4,0,0.12
47402,4,0,0.125
47403,4,0,0.12
47404,4,1,0.48
47405,4,1,0.86
47406,4,0,0.325
47407,4,1,0.565
47408,4,1,0.59
47409,4,0,0.09
47410,4,0,0.14
47411,4,0,0.435
47412,4,0,0.165
47413,4,0,0.285
47414,4,0,0.52
47415,4,1,0.485
47416,4,0,0.33
47417,4,0,0.36
47418,4,1,0.76
47419,4,0,0.675
47420,4,0,0.39
47421,4,0,0.15
47422,4,1,0.565
47423,4,0,0.5
47424,4,0,0.09
47425,4,0,0.045
47426,4,0,0.14
47427,4,0,0.43
47428,4,0,0.32
47429,4,0,0.435
47430,4,1,0.73
47431,4,0,0.335
47432,4,0,0.16
47433,4,0,0.235
47434,4,1,0.375
47435,4,0,0.51
47436,4,1,0.78
47437,4,0,0.47
47438,4,0,0.62
47439,4,0,0.295
47440,4,0,0.105
47441,4,1,0.575
47442,4,0,0.32
47443,4,1,0.71
47444,4,0,0.33
47445,4,1,0.745
47446,4,0,0.43
47447,4,0,0.27
47448,4,1,0.655
47449,4,1,0.635
47450,4,0,0.35
47451,4,1,0.555
47452,4,0,0.11
47453,4,0,0.165
47454,4,1,0.48
47455,4,1,0.66
47456,4,1,0.535
47457,4,0,0.49
47458,4,0,0.44
47459,4,1,0.83
47460,4,0,0.67
47461,4,1,0.33
47462,4,0,0.57
47463,4,1,0.495
47464,4,1,0.535
47465,4,1,0.775
47466,4,0,0.375
47467,4,1,0.63
47468,4,1,0.74
47469,4,1,0.78
47470,4,0,0.135
47471,4,1,0.78
47472,4,0,0.365
47473,4,1,0.59
47474,4,0,0.4
47475,4,1,0.52
47476,4,1,0.455
47477,4,1,0.41
47478,4,1,0.435
47479,4,1,0.44
47480,4,1,0.315
47481,4,1,0.77
47482,4,1,0.82
47483,4,0,0.26
47484,4,0,0.23
47485,4,1,0.53
47486,4,0,0.455
47487,4,1,0.58
47488,4,1,0.595
47489,4,0,0.705
47490,4,0,0.195
47491,4,0,0.315
47492,4,0,0.485
47493,4,1,0.6
47494,4,1,0.615
47495,4,1,0.58
47496,4,1,0.63
47497,4,1,0.32
47498,4,1,0.73
47499,4,0,0.205
47500,4,0,0.24
47501,4,0,0.255
47502,4,1,0.71
47503,4,1,0.465
47504,4,1,0.46
47505,4,1,0.76
47506,4,0,0.64
47507,4,0,0.61
47508,4,0,0.385
47509,4,1,0.35
47510,4,1,0.635
47511,4,1,0.715
47512,4,1,0.81
47513,4,1,0.3
47514,4,0,0.38
47515,4,1,0.65
47516,4,1,0.49
47517,4,1,0.7
47518,4,0,0.38
47519,4,0,0.285
47520,4,0,0.175
47521,4,1,0.465
47522,4,0,0.475
47523,4,0,0.33
47524,4,1,0.855
47525,4,0,0.42
47526,4,1,0.545
47527,4,0,0.345
47528,4,1,0.45
47529,4,0,0.365
47530,4,0,0.275
47531,4,1,0.695
47532,4,0,0.525
47533,4,0,0.395
47534,4,1,0.865
47535,4,0,0.1
47536,4,1,0.785
47537,4,0,0.43
47538,4,1,0.51
47539,4,0,0.35
47540,4,1,0.75
47541,4,0,0.14
47542,4,1,0.605
47543,4,1,0.765
47544,4,1,0.53
47545,4,0,0.73
47546,4,0,0.28
47547,4,0,0.445
47548,4,0,0.515
47549,4,0,0.395
47550,4,0,0.28
47551,4,1,0.355
47552,4,0,0.435
47553,4,1,0.715
47554,4,0,0.505
47555,4,1,0.775
47556,4,0,0.385
47557,4,0,0.545
47558,4,1,0.555
47559,4,1,0.53
47560,4,0,0.225
47561,4,1,0.685
47562,4,1,0.62
47563,4,0,0.37
47564,4,1,0.48
47565,4,0,0.175
47566,4,0,0.355
47567,4,0,0.235
47568,4,1,0.14
47569,4,1,0.765
47570,4,1,0.665
47571,4,1,0.665
47572,4,0,0.17
47573,4,1,0.73
47574,4,1,0.52
47575,4,1,0.53
47576,4,1,0.67
47577,4,1,0.515
47578,4,0,0.245
47579,4,1,0.615
47580,4,1,0.725
47581,4,1,0.895
47582,4,0,0.075
47583,4,0,0.44
47584,4,1,0.625
47585,4,0,0.51
47586,4,0,0.72
47587,4,1,0.475
47588,4,1,0.84
47589,4,0,0.48
47590,4,0,0.285
47591,4,1,0.37
47592,4,1,0.75
47593,4,0,0.46
47594,4,1,0.755
47595,4,0,0.655
47596,4,0,0.195
47597,4,1,0.75
47598,4,0,0.515
47599,4,0,0.22
47600,4,1,0.75
47601,4,1,0.61
47602,4,0,0.24
47603,4,1,0.63
47604,4,0,0.335
47605,4,0,0.595
47606,4,1,0.49
47607,4,1,0.645
47608,4,0,0.37
47609,4,1,0.79
47610,4,1,0.555
47611,4,1,0.44
47612,4,0,0.29
47613,4,0,0.19
47614,4,0,0.285
47615,4,0,0.13
47616,4,0,0.395
47617,4,1,0.585
47618,4,0,0.685
47619,4,0,0.55
47620,4,0,0.395
47621,4,1,0.44
47622,4,0,0.52
47623,4,1,0.72
47624,4,1,0.835
47625,4,1,0.585
47626,4,0,0.15
47627,4,1,0.61
47628,4,0,0.47
47629,4,0,0.34
47630,4,0,0.495
47631,4,0,0.695
47632,4,1,0.425
47633,4,1,0.58
47634,4,1,0.765
47635,4,1,0.755
47636,4,1,0.805
47637,4,0,0.465
47638,4,1,0.575
47639,4,0,0.46
47640,4,1,0.45
47641,4,0,0.49
47642,4,1,0.735
47643,4,0,0.28
47644,4,0,0.395
47645,4,1,0.39
47646,4,1,0.715
47647,4,0,0.415
47648,4,1,0.415
47649,4,0,0.365
47650,4,1,0.645
47651,4,1,0.8
47652,4,1,0.535
47653,4,0,0.765
47654,4,1,0.78
47655,4,0,0.25
47656,4,0,0.295
47657,4,1,0.505
47658,4,0,0.33
47659,4,1,0.765
47660,4,0,0.39
47661,4,1,0.595
47662,4,0,0.435
47663,4,0,0.385
47664,4,0,0.34
47665,4,0,0.325
47666,4,1,0.485
47667,4,1,0.75
47668,4,0,0.545
47669,4,1,0.455
47670,4,0,0.36
47671,4,0,0.4
47672,4,1,0.51
47673,4,1,0.76
47674,4,1,0.735
47675,4,1,0.605
47676,4,0,0.525
47677,4,1,0.58
47678,4,0,0.65
47679,4,0,0.255
47680,4,0,0.375
47681,4,1,0.72
47682,4,1,0.685
47683,4,1,0.55
47684,4,0,0.16
47685,4,0,0.44
47686,4,0,0.45
47687,4,1,0.725
47688,4,0,0.385
47689,4,1,0.39
47690,4,0,0.245
47691,4,1,0.725
47692,4,1,0.63
47693,4,1,0.84
47694,4,0,0.295
47695,4,0,0.22
47696,4,1,0.54
47697,4,0,0.295
47698,4,1,0.605
47699,4,1,0.77
47700,4,0,0.415
47701,4,0,0.485
47702,4,0,0.435
47703,4,0,0.185
47704,4,0,0.22
47705,4,0,0.435
47706,4,1,0.465
47707,4,1,0.445
47708,4,0,0.275
47709,4,0,0.46
47710,4,1,0.735
47711,4,0,0.385
47712,4,0,0.35
47713,4,1,0.675
47714,4,1,0.935
47715,4,1,0.895
47716,4,0,0.2
47717,4,0,0.57
47718,4,1,0.755
47719,4,0,0.44
47720,4,0,0.22
47721,4,0,0.465
47722,4,0,0.605
47723,4,1,0.53
47724,4,0,0.485
47725,4,1,0.725
47726,4,1,0.67
47727,4,1,0.475
47728,4,0,0.47
47729,4,1,0.495
47730,4,1,0.665
47731,4,0,0.245
47732,4,0,0.42
47733,4,0,0.135
47734,4,0,0.38
47735,4,1,0.57
47736,4,1,0.47
47737,4,0,0.375
47738,4,1,0.64
47739,4,1,0.57
47740,4,0,0.22
47741,4,0,0.475
47742,4,0,0.235
47743,4,0,0.305
47744,4,0,0.405
47745,4,1,0.59
47746,4,0,0.185
47747,4,1,0.53
47748,4,0,0.36
47749,4,0,0.145
47750,4,0,0.265
47751,4,1,0.64
47752,4,0,0.205
47753,4,0,0.14
47754,4,1,0.63
47755,4,0,0.285
47756,4,1,0.525
47757,4,0,0.15
47758,4,0,0.285
47759,4,0,0.225
47760,4,0,0.495
47761,4,0,0.785
47762,4,0,0.505
47763,4,1,0.745
47764,4,1,0.835
47765,4,0,0.69
47766,4,0,0.345
47767,4,0,0.33
47768,4,1,0.625
47769,4,0,0.33
47770,4,0,0.315
47771,4,1,0.515
47772,4,1,0.69
47773,4,1,0.49
47774,4,0,0.665
47775,4,0,0.585
47776,4,1,0.435
47777,4,0,0.45
47778,4,0,0.175
47779,4,1,0.68
47780,4,1,0.735
47781,4,1,0.425
47782,4,0,0.75
47783,4,0,0.365
47784,4,0,0.41
47785,4,1,0.41
47786,4,1,0.445
47787,4,0,0.29
47788,4,0,0.585
47789,4,0,0.715
47790,4,0,0.225
47791,4,0,0.335
47792,4,1,0.755
47793,4,0,0.145
47794,4,1,0.55
47795,4,0,0.355
47796,4,1,0.31
47797,4,0,0.455
47798,4,0,0.485
47799,4,1,0.72
47800,4,1,0.81
47801,4,0,0.49
47802,4,0,0.125
47803,4,1,0.67
47804,4,0,0.295
47805,4,1,0.23
47806,4,1,0.87
47807,4,1,0.615
47808,4,0,0.255
47809,4,0,0.475
47810,4,0,0.365
47811,4,1,0.63
47812,4,1,0.935
47813,4,1,0.84
47814,4,1,0.66
47815,4,1,0.68
47816,4,0,0.285
47817,4,1,0.595
47818,4,1,0.695
47819,4,0,0.485
47820,4,0,0.45
47821,4,1,0.75
47822,4,0,0.585
47823,4,1,0.695
47824,4,0,0.105
47825,4,0,0.42
47826,4,1,0.83
47827,4,0,0.26
47828,4,0,0.12
47829,4,1,0.375
47830,4,0,0.67
47831,4,0,0.22
47832,4,1,0.605
47833,4,1,0.63
47834,4,1,0.585
47835,4,0,0.805
47836,4,1,0.695
47837,4,1,0.46
47838,4,0,0.44
47839,4,1,0.5
47840,4,1,0.81
47841,4,0,0.11
47842,4,1,0.44
47843,4,1,0.71
47844,4,0,0.52
47845,4,1,0.55
47846,4,1,0.495
47847,4,1,0.77
47848,4,0,0.545
47849,4,1,0.73
47850,4,0,0.36
47851,4,0,0.27
47852,4,1,0.57
47853,4,1,0.46
47854,4,1,0.45
47855,4,0,0.38
47856,4,1,0.73
47857,4,1,0.56
47858,4,0,0.245
47859,4,1,0.79
47860,4,1,0.515
47861,4,1,0.535
47862,4,0,0.55
47863,4,1,0.88
47864,4,1,0.77
47865,4,1,0.535
47866,4,0,0.28
47867,4,0,0.235
47868,4,1,0.685
47869,4,1,0.575
47870,4,1,0.685
47871,4,1,0.78
47872,4,0,0.43
47873,4,1,0.555
47874,4,1,0.805
47875,4,1,0.41
47876,4,0,0.3
47877,4,1,0.64
47878,4,1,0.805
47879,4,0,0.235
47880,4,0,0.455
47881,4,1,0.595
47882,4,1,0.585
47883,4,1,0.825
47884,4,0,0.405
47885,4,1,0.695
47886,4,0,0.46
47887,4,1,0.7
47888,4,0,0.485
47889,4,1,0.58
47890,4,0,0.34
47891,4,1,0.73
47892,4,0,0.18
47893,4,1,0.525
47894,4,1,0.58
47895,4,0,0.295
47896,4,1,0.46
47897,4,1,0.735
47898,4,1,0.565
47899,4,1,0.775
47900,4,1,0.635
47901,4,1,0.705
47902,4,1,0.675
47903,4,1,0.675
47904,4,0,0.505
47905,4,1,0.67
47906,4,0,0.545
47907,4,0,0.055
47908,4,1,0.46
47909,4,1,0.615
47910,4,1,0.3
47911,4,0,0.36
47912,4,0,0.32
47913,4,0,0.155
47914,4,1,0.575
47915,4,1,0.545
47916,4,0,0.295
47917,4,0,0.31
47918,4,0,0.12
47919,4,1,0.815
47920,4,0,0.57
47921,4,0,0.555
47922,4,0,0.08
47923,4,1,0.675
47924,4,0,0.585
47925,4,0,0.455
47926,4,1,0.78
47927,4,0,0.505
47928,4,0,0.55
47929,4,1,0.69
47930,4,0,0.43
47931,4,0,0.425
47932,4,0,0.275
47933,4,0,0.23
47934,4,1,0.805
47935,4,1,0.685
47936,4,0,0.355
47937,4,1,0.58
47938,4,0,0.545
47939,4,0,0.62
47940,4,1,0.715
47941,4,1,0.795
47942,4,0,0.465
47943,4,1,0.92
47944,4,1,0.605
47945,4,0,0.24
47946,4,1,0.565
47947,4,0,0.27
47948,4,0,0.51
47949,4,0,0.54
47950,4,0,0.17
47951,4,0,0.145
47952,4,1,0.82
47953,4,1,0.395
47954,4,0,0.38
47955,4,0,0.31
47956,4,0,0.41
47957,4,1,0.84
47958,4,1,0.45
47959,4,1,0.68
47960,4,0,0.5
47961,4,0,0.31
47962,4,1,0.51
47963,4,0,0.27
47964,4,1,0.59
47965,4,1,0.81
47966,4,0,0.625
47967,4,1,0.605
47968,4,1,0.495
47969,4,0,0.595
47970,4,0,0.24
47971,4,1,0.39
47972,4,0,0.525
47973,4,1,0.71
47974,4,1,0.9
47975,4,0,0.26
47976,4,0,0.435
47977,4,0,0.39
47978,4,1,0.4
47979,4,1,0.74
47980,4,1,0.595
47981,4,0,0.605
47982,4,0,0.51
47983,4,1,0.635
47984,4,0,0.74
47985,4,1,0.52
47986,4,1,0.615
47987,4,1,0.385
47988,4,0,0.645
47989,4,0,0.34
47990,4,1,0.64
47991,4,0,0.44
47992,4,1,0.31
47993,4,0,0.365
47994,4,0,0.115
47995,4,1,0.405
47996,4,1,0.465
47997,4,1,0.615
47998,4,1,0.88
47999,4,1,0.815
48000,4,1,0.675
48001,4,1,0.7
48002,4,0,0.305
48003,4,0,0.61
48004,4,0,0.685
48005,4,1,0.49
48006,4,1,0.685
48007,4,1,0.71
48008,4,0,0.195
48009,4,1,0.42
48010,4,0,0.565
48011,4,0,0.365
48012,4,1,0.62
48013,4,1,0.68
48014,4,0,0.295
48015,4,1,0.5
48016,4,1,0.6
48017,4,1,0.585
48018,4,0,0.455
48019,4,1,0.535
48020,4,0,0.515
48021,4,0,0.19
48022,4,0,0.65
48023,4,0,0.1
48024,4,0,0.255
48025,4,0,0.425
48026,4,0,0.17
48027,4,1,0.645
48028,4,1,0.545
48029,4,0,0.35
48030,4,1,0.795
48031,4,1,0.53
48032,4,1,0.655
48033,4,1,0.61
48034,4,1,0.43
48035,4,0,0.69
48036,4,1,0.51
48037,4,1,0.505
48038,4,1,0.42
48039,4,0,0.355
48040,4,1,0.55
48041,4,1,0.555
48042,4,1,0.535
48043,4,1,0.895
48044,4,1,0.615
48045,4,1,0.805
48046,4,0,0.285
48047,4,0,0.345
48048,4,1,0.735
48049,4,0,0.39
48050,4,1,0.71
48051,4,1,0.685
48052,4,1,0.485
48053,4,0,0.365
48054,4,1,0.695
48055,4,1,0.585
48056,4,1,0.57
48057,4,1,0.755
48058,4,0,0.43
48059,4,0,0.33
48060,4,1,0.535
48061,4,1,0.385
48062,4,0,0.38
48063,4,0,0.185
48064,4,1,0.555
48065,4,0,0.49
48066,4,0,0.535
48067,4,1,0.695
48068,4,0,0.42
48069,4,1,0.635
48070,4,1,0.76
48071,4,0,0.525
48072,4,0,0.35
48073,4,0,0.22
48074,4,0,0.27
48075,4,0,0.42
48076,4,1,0.94
48077,4,0,0.475
48078,4,0,0.21
48079,4,1,0.395
48080,4,0,0.58
48081,4,0,0.405
48082,4,1,0.72
48083,4,1,0.58
48084,4,1,0.665
48085,4,1,0.42
48086,4,0,0.295
48087,4,1,0.795
48088,4,1,0.67
48089,4,1,0.545
48090,4,0,0.5
48091,4,1,0.65
48092,4,1,0.475
48093,4,0,0.38
48094,4,1,0.705
48095,4,1,0.635
48096,4,1,0.27
48097,4,1,0.605
48098,4,0,0.42
48099,4,0,0.215
48100,4,1,0.675
48101,4,1,0.635
48102,4,1,0.47
48103,4,0,0.23
48104,4,0,0.15
48105,4,0,0.3
48106,4,1,0.485
48107,4,1,0.83
48108,4,1,0.74
48109,4,0,0.445
48110,4,1,0.545
48111,4,1,0.675
48112,4,0,0.325
48113,4,0,0.355
48114,4,0,0.235
48115,4,1,0.525
48116,4,1,0.74
48117,4,1,0.77
48118,4,0,0.235
48119,4,0,0.3
48120,4,1,0.545
48121,4,1,0.795
48122,4,1,0.615
48123,4,0,0.335
48124,4,0,0.39
48125,4,1,0.455
48126,4,0,0.345
48127,4,0,0.22
48128,4,0,0.645
48129,4,0,0.64
48130,4,0,0.235
48131,4,1,0.795
48132,4,1,0.775
48133,4,1,0.715
48134,4,1,0.41
48135,4,0,0.34
48136,4,0,0.475
48137,4,1,0.665
48138,4,1,0.585
48139,4,0,0.27
48140,4,1,0.465
48141,4,0,0.49
48142,4,0,0.475
48143,4,0,0.185
48144,4,0,0.57
48145,4,1,0.405
48146,4,0,0.49
48147,4,1,0.74
48148,4,0,0.28
48149,4,1,0.68
48150,4,1,0.65
48151,4,1,0.36
48152,4,0,0.38
48153,4,0,0.425
48154,4,1,0.69
48155,4,1,0.51
48156,4,1,0.67
48157,4,0,0.53
48158,4,0,0.285
48159,4,0,0.52
48160,4,1,0.595
48161,4,1,0.735
48162,4,1,0.37
48163,4,0,0.425
48164,4,0,0.49
48165,4,0,0.46
48166,4,0,0.41
48167,4,0,0.465
48168,4,0,0.39
48169,4,1,0.5
48170,4,1,0.52
48171,4,0,0.245
48172,4,0,0.505
48173,4,0,0.215
48174,4,1,0.825
48175,4,1,0.63
48176,4,0,0.485
48177,4,0,0.48
48178,4,1,0.7
48179,4,0,0.495
48180,4,0,0.245
48181,4,1,0.505
48182,4,1,0.76
48183,4,0,0.535
48184,4,0,0.77
48185,4,1,0.67
48186,4,0,0.56
48187,4,1,0.56
48188,4,0,0.65
48189,4,1,0.615
48190,4,0,0.16
48191,4,1,0.81
48192,4,1,0.595
48193,4,0,0.43
48194,4,1,0.66
48195,4,1,0.63
48196,4,0,0.385
48197,4,0,0.44
48198,4,1,0.615
48199,4,1,0.625
48200,4,0,0.345
48201,4,1,0.7
48202,4,1,0.565
48203,4,1,0.835
48204,4,1,0.545
48205,4,1,0.61
48206,4,1,0.775
48207,4,0,0.48
48208,4,0,0.185
48209,4,1,0.65
48210,4,0,0.185
48211,4,0,0.485
48212,4,1,0.905
48213,4,0,0.17
48214,4,0,0.735
48215,4,0,0.54
48216,4,1,0.59
48217,4,0,0.605
48218,4,0,0.17
48219,4,0,0.36
48220,4,0,0.165
48221,4,1,0.745
48222,4,1,0.69
48223,4,1,0.64
48224,4,1,0.675
48225,4,1,0.465
48226,4,1,0.55
48227,4,0,0.475
48228,4,1,0.59
48229,4,0,0.2
48230,4,1,0.605
48231,4,1,0.69
48232,4,0,0.385
48233,4,0,0.42
48234,4,1,0.735
48235,4,1,0.47
48236,4,1,0.575
48237,4,1,0.73
48238,4,1,0.57
48239,4,1,0.66
48240,4,0,0.41
48241,4,1,0.67
48242,4,1,0.705
48243,4,0,0.575
48244,4,1,0.43
48245,4,0,0.315
48246,4,0,0.105
48247,4,0,0.39
48248,4,1,0.6
48249,4,1,0.655
48250,4,0,0.305
48251,4,0,0.35
48252,4,0,0.635
48253,4,0,0.31
48254,4,0,0.335
48255,4,1,0.375
48256,4,1,0.67
48257,4,0,0.155
48258,4,0,0.145
48259,4,1,0.57
48260,4,1,0.845
48261,4,1,0.815
48262,4,1,0.74
48263,4,1,0.75
48264,4,1,0.565
48265,4,0,0.385
48266,4,1,0.605
48267,4,0,0.33
48268,4,0,0.16
48269,4,1,0.34
48270,4,1,0.905
48271,4,1,0.74
48272,4,0,0.305
48273,4,0,0.135
48274,4,1,0.6
48275,4,1,0.77
48276,4,0,0.54
48277,4,0,0.175
48278,4,1,0.58
48279,4,0,0.69
48280,4,1,0.625
48281,4,1,0.56
48282,4,0,0.37
48283,4,1,0.76
48284,4,1,0.79
48285,4,1,0.64
48286,4,1,0.47
48287,4,0,0.175
48288,4,1,0.71
48289,4,1,0.755
48290,4,1,0.705
48291,4,0,0.625
48292,4,1,0.625
48293,4,1,0.73
48294,4,0,0.27
48295,4,1,0.615
48296,4,0,0.38
48297,4,1,0.635
48298,4,1,0.78
48299,4,0,0.32
48300,4,1,0.375
48301,4,1,0.54
48302,4,0,0.505
48303,4,1,0.415
48304,4,0,0.315
48305,4,0,0.485
48306,4,1,0.665
48307,4,0,0.49
48308,4,1,0.73
48309,4,1,0.475
48310,4,0,0.08
48311,4,1,0.665
48312,4,0,0.615
48313,4,0,0.385
48314,4,1,0.695
48315,4,1,0.495
48316,4,0,0.58
48317,4,0,0.44
48318,4,0,0.375
48319,4,1,0.89
48320,4,1,0.62
48321,4,1,0.81
48322,4,0,0.305
48323,4,1,0.495
48324,4,1,0.475
48325,4,0,0.215
48326,4,0,0.29
48327,4,0,0.24
48328,4,1,0.585
48329,4,1,0.53
48330,4,0,0.515
48331,4,0,0.415
48332,4,0,0.31
48333,4,0,0.42
48334,4,1,0.62
48335,4,0,0.11
48336,4,0,0.235
48337,4,0,0.125
48338,4,1,0.695
48339,4,0,0.495
48340,4,1,0.73
48341,4,1,0.37
48342,4,1,0.66
48343,4,1,0.835
48344,4,1,0.735
48345,4,0,0.205
48346,4,1,0.5
48347,4,1,0.585
48348,4,1,0.265
48349,4,0,0.265
48350,4,1,0.755
48351,4,0,0.375
48352,4,1,0.685
48353,4,1,0.73
48354,4,1,0.565
48355,4,0,0.43
48356,4,1,0.755
48357,4,0,0.41
48358,4,1,0.835
48359,4,0,0.13
48360,4,1,0.635
48361,4,0,0.42
48362,4,0,0.35
48363,4,1,0.88
48364,4,0,0.305
48365,4,0,0.495
48366,4,1,0.735
48367,4,1,0.52
48368,4,0,0.455
48369,4,1,0.53
48370,4,0,0.205
48371,4,1,0.635
48372,4,1,0.705
48373,4,0,0.385
48374,4,1,0.58
48375,4,1,0.855
48376,4,1,0.485
48377,4,0,0.55
48378,4,1,0.72
48379,4,0,0.27
48380,4,1,0.495
48381,4,1,0.835
48382,4,0,0.565
48383,4,1,0.565
48384,4,1,0.77
48385,4,1,0.95
48386,4,1,0.655
48387,4,1,0.935
48388,4,1,0.63
48389,4,0,0.46
48390,4,0,0.69
48391,4,0,0.45
48392,4,1,0.68
48393,4,1,0.89
48394,4,0,0.41
48395,4,0,0.32
48396,4,0,0.355
48397,4,0,0.515
48398,4,1,0.74
48399,4,1,0.79
48400,4,1,0.5
48401,4,0,0.21
48402,4,0,0.21
48403,4,1,0.58
48404,4,0,0.22
48405,4,0,0.235
48406,4,0,0.4
48407,4,0,0.21
48408,4,0,0.36
48409,4,0,0.355
48410,4,0,0.425
48411,4,0,0.335
48412,4,0,0.325
48413,4,1,0.9
48414,4,1,0.67
48415,4,1,0.71
48416,4,0,0.54
48417,4,1,0.595
48418,4,0,0.21
48419,4,1,0.59
48420,4,0,0.395
48421,4,1,0.525
48422,4,1,0.62
48423,4,0,0.13
48424,4,0,0.585
48425,4,1,0.675
48426,4,0,0.15
48427,4,0,0.355
48428,4,1,0.725
48429,4,0,0.46
48430,4,0,0.23
48431,4,1,0.6
48432,4,1,0.75
48433,4,0,0.545
48434,4,0,0.22
48435,4,1,0.45
48436,4,0,0.095
48437,4,1,0.815
48438,4,0,0.255
48439,4,1,0.545
48440,4,1,0.51
48441,4,0,0.185
48442,4,0,0.59
48443,4,1,0.495
48444,4,1,0.655
48445,4,0,0.26
48446,4,0,0.12
48447,4,1,0.695
48448,4,0,0.495
48449,4,1,0.68
48450,4,0,0.33
48451,4,1,0.845
48452,4,0,0.605
48453,4,0,0.32
48454,4,0,0.255
48455,4,0,0.42
48456,4,0,0.43
48457,4,1,0.365
48458,4,1,0.455
48459,4,0,0.42
48460,4,1,0.565
48461,4,1,0.6
48462,4,0,0.145
48463,4,0,0.42
48464,4,1,0.415
48465,4,1,0.59
48466,4,1,0.85
48467,4,1,0.475
48468,4,1,0.575
48469,4,0,0.32
48470,4,0,0.27
48471,4,0,0.34
48472,4,0,0.09
48473,4,1,0.67
48474,4,1,0.785
48475,4,1,0.565
48476,4,1,0.715
48477,4,0,0.26
48478,4,1,0.73
48479,4,1,0.725
48480,4,1,0.63
48481,4,1,0.79
48482,4,0,0.325
48483,4,1,0.585
48484,4,1,0.77
48485,4,1,0.74
48486,4,0,0.36
48487,4,1,0.88
48488,4,1,0.61
48489,4,1,0.395
48490,4,1,0.515
48491,4,0,0.43
48492,4,0,0.235
48493,4,0,0.23
48494,4,0,0.37
48495,4,1,0.685
48496,4,0,0.285
48497,4,0,0.135
48498,4,0,0.305
48499,4,0,0.165
48500,4,1,0.865
48501,4,1,0.805
48502,4,1,0.48
48503,4,0,0.385
48504,4,1,0.73
48505,4,1,0.36
48506,4,0,0.48
48507,4,1,0.6
48508,4,0,0.29
48509,4,0,0.17
48510,4,0,0.285
48511,4,1,0.675
48512,4,0,0.095
48513,4,0,0.28
48514,4,1,0.47
48515,4,1,0.735
48516,4,1,0.745
48517,4,0,0.305
48518,4,1,0.425
48519,4,0,0.285
48520,4,1,0.705
48521,4,1,0.81
48522,4,0,0.34
48523,4,1,0.4
48524,4,0,0.58
48525,4,0,0.735
48526,4,0,0.06
48527,4,0,0.645
48528,4,0,0.375
48529,4,1,0.405
48530,4,0,0.325
48531,4,1,0.27
48532,4,0,0.475
48533,4,1,0.68
48534,4,1,0.395
48535,4,1,0.725
48536,4,1,0.89
48537,4,0,0.215
48538,4,1,0.835
48539,4,0,0.375
48540,4,0,0.31
48541,4,1,0.575
48542,4,0,0.64
48543,4,0,0.22
48544,4,0,0.385
48545,4,1,0.44
48546,4,0,0.735
48547,4,0,0.49
48548,4,1,0.55
48549,4,0,0.14
48550,4,0,0.27
48551,4,0,0.65
48552,4,0,0.465
48553,4,1,0.595
48554,4,1,0.62
48555,4,1,0.56
48556,4,1,0.715
48557,4,1,0.91
48558,4,0,0.205
48559,4,1,0.555
48560,4,0,0.47
48561,4,0,0.17
48562,4,0,0.4
48563,4,1,0.69
48564,4,1,0.615
48565,4,1,0.65
48566,4,0,0.29
48567,4,0,0.295
48568,4,0,0.335
48569,4,1,0.52
48570,4,1,0.78
48571,4,1,0.525
48572,4,1,0.74
48573,4,0,0.5
48574,4,0,0.295
48575,4,1,0.625
48576,4,1,0.49
48577,4,1,0.63
48578,4,1,0.555
48579,4,0,0.5
48580,4,1,0.585
48581,4,0,0.42
48582,4,0,0.415
48583,4,0,0.225
48584,4,1,0.605
48585,4,0,0.125
48586,4,1,0.47
48587,4,0,0.45
48588,4,1,0.555
48589,4,1,0.72
48590,4,0,0.535
48591,4,0,0.455
48592,4,0,0.36
48593,4,0,0.195
48594,4,1,0.715
48595,4,0,0.305
48596,4,1,0.755
48597,4,0,0.3
48598,4,1,0.825
48599,4,0,0.295
48600,4,1,0.43
48601,4,0,0.245
48602,4,1,0.65
48603,4,0,0.3
48604,4,1,0.785
48605,4,0,0.08
48606,4,1,0.545
48607,4,0,0.12
48608,4,0,0.5
48609,4,0,0.37
48610,4,1,0.535
48611,4,0,0.505
48612,4,0,0.48
48613,4,0,0.295
48614,4,0,0.065
48615,4,1,0.615
48616,4,1,0.5
48617,4,1,0.645
48618,4,1,0.72
48619,4,0,0.295
48620,4,1,0.515
48621,4,0,0.06
48622,4,1,0.77
48623,4,0,0.235
48624,4,1,0.575
48625,4,1,0.595
48626,4,1,0.695
48627,4,0,0.425
48628,4,1,0.51
48629,4,0,0.075
48630,4,0,0.31
48631,4,1,0.565
48632,4,0,0.275
48633,4,1,0.5
48634,4,0,0.43
48635,4,1,0.6
48636,4,1,0.555
48637,4,0,0.175
48638,4,0,0.22
48639,4,0,0.41
48640,4,0,0.28
48641,4,1,0.8
48642,4,1,0.54
48643,4,0,0.22
48644,4,0,0.185
48645,4,1,0.665
48646,4,0,0.125
48647,4,1,0.32
